,county_fips_code,population,percentile_rank
822,19067,15642,0.5031826861871419
823,19069,10070,0.0977084659452578
824,19071,6960,0.7616168045830681
825,19073,8888,0.7183322724379376
826,19075,12232,0.4490770210057288
827,19077,10689,0.4064290260980267
828,19079,14773,0.4057924888605983
829,19081,10630,0.44048376830044556
830,19083,16846,0.30840229153405474
831,19085,14049,0.5824315722469765
832,19087,19954,0.772756206238065
833,19089,9158,0.37905792488860596
834,19091,9558,0.5595162316995544
835,19093,6860,0.8695098663271802
836,19095,16184,0.6098026734563972
837,19097,19439,0.2969446212603437
838,19099,37185,0.4096117122851687
839,19101,18295,0.7246976448122215
840,19103,151140,0.16868236791852323
841,19105,20681,0.6499045194143858
842,19107,10246,0.8586887332908976
843,19109,14813,0.5464672183322724
844,19111,33657,0.936346276257161
845,19113,226706,0.6253978357733927
846,19115,11035,0.526098026734564
847,19117,8600,0.7224697644812221
848,19119,11755,0.4443029917250159
849,19121,16338,0.606301718650541
850,19123,22095,0.9385741565881605
851,19125,33253,0.7775302355187779
852,19127,39369,0.20846594525779757
853,19129,15109,0.5264162953532782
854,19131,10586,0.562062380649268
855,19133,8615,0.31349458943348185
856,19135,7707,0.8243157224697645
857,19137,9917,0.8437301082113303
858,19139,42664,0.364417568427753
859,19141,13753,0.4331635900700191
860,19143,5958,0.22501591343093572
861,19145,15107,0.9653087205601528
862,19147,8886,0.3628262253341821
863,19149,25177,0.27562062380649266
864,19151,6619,0.03278166772756206
865,19153,490161,0.14735837046467218
866,19155,93206,0.439528962444303
867,19157,18504,0.8596435391470401
868,19159,4894,0.8119032463399108
869,19161,9721,0.6231699554423934
870,19163,172943,0.2791215786123488
871,19165,11454,0.5770210057288352
872,19167,34855,0.23010821133036283
873,19169,97117,0.16199872692552514
874,19171,16854,0.24538510502864416
875,19173,6121,0.6467218332272437
876,19175,12241,0.6043921069382558
877,19177,7044,0.8224061107574793
878,19179,34969,0.8548695098663271
879,19181,51466,0.3819223424570337
880,19183,21965,0.5442393380012731
881,19185,6441,0.7523870146403565
882,19187,35904,0.04392106938255888
883,19189,10354,0.3360916613621897
884,19191,19991,0.5471037555697008
885,19193,103107,0.38064926798217696
886,19195,7381,0.33895607893061747
887,19197,12562,0.03787396562698918
888,20001,12369,0.8669637173774666
889,20003,7858,0.41120305537873963
890,20005,16073,0.5611075747931255
891,20007,4427,0.7845321451304902
892,20009,25779,0.7768936982813495
893,20011,14534,0.48535964353914707
894,20013,9564,0.5225970719287079
895,20015,66911,0.6148949713558243
896,20017,2648,0.6556333545512413
897,20019,3250,0.8551877784850413
898,20021,19939,0.4764481222151496
899,20023,2657,0.7323360916613622
900,20025,1994,0.17472947167409295
901,20027,8002,0.7218332272437937
902,20029,8786,0.464035646085296
903,20031,8179,0.5439210693825589
904,20033,1700,0.5878421387651177
905,20035,34908,0.6448122215149587
906,20037,38818,0.23520050922978994
907,20039,2827,0.6059834500318269
908,20041,18466,0.7161043921069382
909,20043,7600,0.6419478039465308
910,20045,122259,0.28580521960534694
911,20047,2798,0.6527689369828135
912,20049,2530,0.885741565881604
913,20051,28553,0.4576702737110121
914,20053,6102,0.49840865690642905
915,20055,36467,0.3825588796944621
916,20057,33619,0.11712285168682368
917,20059,25544,0.49267982176957353
918,20061,31670,0.3637810311903246
919,20063,2636,0.7297899427116487
920,20065,2482,0.2880330999363463
921,20067,7150,0.21674092934436665
922,20069,5988,0.30044557606619987
923,20071,1232,0.31954169318905157
924,20073,5982,0.8911521323997453
925,20075,2539,0.08975175047740293
926,20077,5436,0.8984723106301719
927,20079,34429,0.4108847867600255
928,20081,3968,0.19223424570337364
929,20083,1794,0.4194780394653087
930,20085,13171,0.3437301082113304
931,20087,19043,0.683004455760662
932,20089,2879,0.9401654996817314
933,20091,602401,0.33004455760662
934,20093,3838,0.34532145130490133
935,20095,7152,0.7982176957352005
936,20097,2475,0.9548058561425843
937,20099,19618,0.45353278166772754
938,20101,1535,0.7606619987269255
939,20103,81758,0.36537237428389563
940,20105,2962,0.5159134309357097
941,20107,9703,0.7186505410566518
942,20109,2794,0.7485677912157861
943,20111,33195,0.25747931253978357
944,20113,28542,0.4824952259707193
945,20115,11884,0.537555697008275
946,20117,9707,0.7590706556333545
947,20119,4033,0.38956078930617444
948,20121,34237,0.5760661998726926
949,20123,5979,0.39910884786760026
950,20125,31829,0.5935709739019732
951,20127,5620,0.9649904519414386
952,20129,2587,0.9729471674092934
953,20131,10231,0.5200509229789942
954,20133,16007,0.45512412476129854
955,20135,2750,0.792488860598345
956,20137,5361,0.2800763844684914
957,20139,15949,0.5996180776575429
958,20141,3421,0.8150859325270529
959,20143,5704,0.32781667727562064
960,20145,6414,0.707511139401655
961,20147,5234,0.1705919796308084
962,20149,24383,0.43570973901973264
963,20151,9164,0.46053469127943986
964,20153,2530,0.9896562698917887
965,20155,61998,0.5311903246339911
966,20157,4636,0.2819859961807766
967,20159,9537,0.77466581795035
968,20161,74232,0.32590706556333543
969,20163,4920,0.8233609166136219
970,20165,3036,0.5894334818586887
971,20167,6856,0.9261616804583068
972,20169,54224,0.3494589433481859
973,20171,4823,0.5541056651814131
974,20173,516042,0.33736473583704646
975,20175,21428,0.07161043921069382
976,20177,176875,0.3211330362826225
977,20179,2521,0.49618077657542964
978,20181,5917,0.8160407383831955
979,20183,3583,0.9630808402291534
980,20185,4156,0.8443666454487587
981,20187,2006,0.4137492043284532
982,20189,5485,0.34977721196690004
983,20191,22836,0.46530872056015277
984,20193,7777,0.5744748567791216
985,20195,2803,0.6031190324633992
986,20197,6931,0.4672183322724379
987,20199,1518,0.9896562698917887
988,20201,5406,0.9563971992361553
989,20203,2119,0.9896562698917887
990,20205,8525,0.9201145767027371
991,20207,3138,0.66995544239338
992,20209,165429,0.05346912794398472
993,21001,19202,0.48408656906429026
994,21003,21315,0.5369191597708466
995,21005,22747,0.9287078294080203
996,21007,7888,0.6769573520050923
997,21009,44249,0.6120305537873966
998,21011,12500,0.7539783577339274
999,21013,26032,0.20464672183322724
1000,21015,133581,0.477084659452578
1001,21017,19788,0.5601527689369828
1002,21019,46718,0.6845957988542329
1003,21021,30060,0.9896562698917887
1004,21023,8303,0.7425206874602164
1005,21025,12630,0.8978357733927435
1006,21027,20477,0.9443029917250159
1007,21029,81676,0.8634627625716105
1008,21031,12879,0.04996817313812858
1009,21033,12747,0.2918523233609166
1010,21035,39001,0.6982813494589434
1011,21037,93584,0.5171865054105665
1012,21039,4760,0.45926161680458305
1013,21041,10631,0.06206238064926798
1014,21043,26797,0.39815404201145765
1015,21045,16159,0.3364099299809039
1016,21047,70461,0.47262889879057923
1017,21049,36263,0.9896562698917887
1018,21051,19901,0.34659452577975813
1019,21053,10218,0.9500318268618714
1020,21055,8806,0.5346912794398472
1021,21057,6614,0.9210693825588797
1022,21059,101511,0.6199872692552514
1023,21061,12150,0.6562698917886697
1024,21063,7517,0.8949713558243158
1025,21065,14106,0.8567791215786124
1026,21067,323152,0.45957988542329725
1027,21069,14581,0.4054742202418842
1028,21071,35589,0.9191597708465945
1029,21073,50991,0.81031190324634
1030,21075,5969,0.27116486314449395
1031,21077,8869,0.6928707829408021
1032,21079,17666,0.6712285168682368
1033,21081,25069,0.7202418841502228
1034,21083,37266,0.17886696371737745
1035,21085,26427,0.9096117122851687
1036,21087,10941,0.7558879694462126
1037,21089,35098,0.8497772119669
1038,21091,8722,0.44653087205601527
1039,21093,110958,0.6429026098026734
1040,21095,26010,0.5677912157861235
1041,21097,18886,0.6384468491406747
1042,21099,19035,0.812221514958625
1043,21101,45210,0.5802036919159771
1044,21103,16126,0.7444302991725016
1045,21105,4380,0.7689369828134945
1046,21107,44686,0.4140674729471674
1047,21109,13329,0.6021642266072565
1048,21111,766757,0.4821769573520051
1049,21113,54115,0.718968809675366
1050,21115,22188,0.8685550604710376
1051,21117,166998,0.5073201782304265
1052,21119,14806,0.6394016549968173
1053,21121,31145,0.34627625716104393
1054,21123,14398,0.9022915340547422
1055,21125,60813,0.5407383831954169
1056,21127,15317,0.6909611712285169
1057,21129,7403,0.978676002546149
1058,21131,9877,0.8809675366008911
1059,21133,21553,0.9147040101845958
1060,21135,13275,0.8863781031190324
1061,21137,24549,0.3411839592616168
1062,21139,9194,0.32686187141947803
1063,21141,27102,0.39974538510502866
1064,21143,8210,0.3224061107574793
1065,21145,65418,0.4398472310630172
1066,21147,17231,0.9774029280712921
1067,21149,9207,0.9560789306174411
1068,21151,92987,0.733609166136219
1069,21153,12161,0.8227243793761935
1070,21155,19273,0.6088478676002547
1071,21157,31100,0.7877148313176321
1072,21159,11195,0.869191597708466
1073,21161,17070,0.8752387014640356
1074,21163,28572,0.9373010821133037
1075,21165,6489,0.9465308720560153
1076,21167,21933,0.906747294716741
1077,21169,10071,0.7778485041374921
1078,21171,10650,0.5623806492679821
1079,21173,28157,0.818586887332909
1080,21175,13309,0.6734563971992361
1081,21177,30622,0.6696371737746658
1082,21179,46233,0.6476766390833864
1083,21181,7269,0.571928707829408
1084,21183,23994,0.5
1085,21185,66799,0.8071292170591979
1086,21187,10901,0.972310630171865
1087,21189,4415,0.9522597071928708
1088,21191,14590,0.8580521960534692
1089,21193,25758,0.40420114576702737
1090,21195,57876,0.8252705283259071
1091,21197,12359,0.8106301718650541
1092,21199,64979,0.8523233609166136
1093,21201,2108,0.8488224061107574
1094,21203,16695,0.8472310630171865
1095,21205,24460,0.8940165499681731
1096,21207,17923,0.6572246976448122
1097,21209,57004,0.6435391470401018
1098,21211,49024,0.25175047740292805
1099,21213,18572,0.6317632081476766
1100,21215,19351,0.6807765754296626
1101,21217,25769,0.7749840865690643
1102,21219,12294,0.9896562698917887
1103,21221,14651,0.377466581795035
1104,21223,8471,0.8294080203691916
1105,21225,14381,0.8491406747294716
1106,21227,132896,0.24156588160407383
1107,21229,12095,0.5353278166772756
1108,21231,20333,0.8628262253341821
1109,21233,12942,0.576702737110121
1110,21235,36264,0.6842775302355187
1111,21237,7157,0.9309357097390197
1112,21239,26734,0.7619350732017823
1113,22001,62045,0.014322087842138766
1114,22003,25627,0.030553787396562698
1115,22005,126604,0.17504774029280712
1116,22007,21891,0.10502864417568428
1117,22009,40144,0.07001909611712286
1118,22011,37497,0.11807765754296626
1119,22013,13241,0.07861234882240611
1120,22015,127039,0.15436028007638447
1121,22017,240204,0.10757479312539783
1122,22019,203436,0.019096117122851686
1123,22021,9918,0.20623806492679822
1124,22023,6973,0.011775938892425206
1125,22025,9494,0.08147676639083386
1126,22027,15670,0.23392743475493316
1127,22029,19259,0.2673456397199236
1128,22031,27463,0.10852959898154042
1129,22033,440059,0.11171228516868237
1130,22035,6861,0.003500954805856143
1131,22037,19135,0.08179503500954806
1132,22039,33395,0.09038828771483132
1133,22041,20015,0.04519414385741566
1134,22043,22389,0.2749840865690643
1135,22045,69830,0.016231699554423933
1136,22047,32511,0.07033736473583704
1137,22049,15744,0.1651814131126671
1138,22051,432493,0.0789306174411203
1139,22053,31368,0.013685550604710375
1140,22055,244390,0.03596435391470401
1141,22057,97614,0.06524506683640993
1142,22059,14892,0.1935073201782304
1143,22061,46742,0.1954169318905156
1144,22063,140789,0.10916613621896881
1145,22065,10951,0.007956715467854869
1146,22067,24874,0.19255251432208784
1147,22069,38158,0.12316995544239338
1148,22071,390144,0.24888605983450032
1149,22073,153279,0.06269891788669638
1150,22075,23197,0.20910248249522598
1151,22077,21730,0.02864417568427753
1152,22079,129648,0.10184595798854233
1153,22081,8442,0.10630171865054105
1154,22083,20122,0.07479312539783578
1155,22085,23884,0.0671546785486951
1156,22087,47244,0.23297262889879058
1157,22089,53100,0.18523233609166137
1158,22091,10132,0.07447485677912158
1159,22093,21096,0.06460852959898154
1160,22095,42837,0.11139401654996817
1161,22097,82124,0.044875875238701464
1162,22099,53431,0.028325907065563337
1163,22101,49348,0.02991725015913431
1164,22103,260419,0.20369191597708466
1165,22105,134758,0.11298535964353915
1166,22107,4334,0.18618714194780395
1167,22109,110461,0.0607893061744112
1168,22111,22108,0.09357097390197326
1169,22113,59511,0.06365372374283895
1170,22115,47429,0.17600254614894972
1171,22117,46194,0.09070655633354552
1172,22119,38340,0.10152768936982813
1173,22121,26465,0.05856142584341184
1174,22123,10830,0.09993634627625717
1175,22125,15568,0.1833227243793762
1176,22127,13904,0.08816040738383195
1177,23001,108277,0.645448758752387
1178,23003,67055,0.9742202418841502
1179,23005,295003,0.47835773392743475
1180,23007,30199,0.9586250795671547
1181,23009,54987,0.9751750477402928
1182,23011,122302,0.9602164226607256
1183,23013,39772,0.9761298535964353
1184,23015,34634,0.9538510502864418
1185,23017,57975,0.942711648631445
1186,23019,152148,0.9691279439847231
1187,23021,16785,0.9758115849777212
1188,23023,35856,0.9611712285168682
1189,23025,50484,0.9688096753660089
1190,23027,39715,0.9598981540420115
1191,23029,31379,0.975493316359007
1192,23031,207641,0.7905792488860598
1193,24001,70416,0.7835773392743476
1194,24003,579234,0.34213876511775937
1195,24005,827370,0.366008911521324
1196,24009,92525,0.5697008274984087
1197,24011,33406,0.35677912157861236
1198,24013,168447,0.539147040101846
1199,24015,102855,0.6502227880331
1200,24017,163257,0.5063653723742839
1201,24019,31929,0.37587523870146405
1202,24021,259547,0.4707192870782941
1203,24023,29014,0.8001273074474857
1204,24025,255441,0.5674729471674093
1205,24027,325690,0.3539147040101846
1206,24029,19422,0.3672819859961808
1207,24031,1050688,0.4252068746021642
1208,24033,909327,0.37460216422660725
1209,24035,50381,0.38446849140674727
1210,24037,113510,0.46467218332272436
1211,24039,25616,0.596435391470401
1212,24041,37181,0.32654360280076383
1213,24043,151049,0.6050286441756842
1214,24045,103609,0.341502227880331
1215,24047,52276,0.3711012094207511
1216,24510,593490,0.29471674092934436
1217,25001,212990,0.5168682367918523
1218,25003,124944,0.7437937619350732
1219,25005,565217,0.343093570973902
1220,25007,17332,0.6333545512412476
1221,25009,789034,0.367600254614895
1222,25011,70180,0.6998726925525143
1223,25013,466372,0.39433481858688735
1224,25015,160830,0.7154678548695098
1225,25017,1611699,0.5480585614258434
1226,25019,11399,0.6950986632718014
1227,25021,706775,0.46658179503500957
1228,25023,521202,0.3768300445576066
1229,25025,803907,0.29408020369191595
1230,25027,830622,0.3962444302991725
1231,26001,10405,0.8090388287714831
1232,26003,9108,0.9242520687460216
1233,26005,118081,0.6810948440483768
1234,26007,28405,0.7915340547422024
1235,26009,23324,0.852959898154042
1236,26011,14883,0.9156588160407384
1237,26013,8209,0.9293443666454487
1238,26015,61550,0.7460216422660726
1239,26017,103126,0.6629535327816677
1240,26019,17766,0.8714194780394653
1241,26021,153401,0.4334818586887333
1242,26023,43517,0.4697644812221515
1243,26025,134159,0.5451941438574157
1244,26027,51787,0.4907702100572883
1245,26029,26143,0.7530235518777848
1246,26031,25276,0.952577975811585
1247,26033,37349,0.8816040738383195
1248,26035,30950,0.9182049649904519
1249,26037,79595,0.5868873329089752
1250,26039,14029,0.4958625079567155
1251,26041,35784,0.8847867600254615
1252,26043,25239,0.8605983450031827
1253,26045,110268,0.766390833863781
1254,26047,33415,0.8637810311903247
1255,26049,405813,0.6839592616168045
1256,26051,25449,0.937937619350732
1257,26053,13975,0.727243793761935
1258,26055,93088,0.8125397835773392
1259,26057,40711,0.8049013367281986
1260,26059,45605,0.6963717377466582
1261,26061,35684,0.8459579885423297
1262,26063,30981,0.6750477402928071
1263,26065,292406,0.671546785486951
1264,26067,64697,0.7180140038192234
1265,26069,25127,0.6613621896880968
1266,26071,11066,0.9350732017823042
1267,26073,69872,0.6979630808402292
1268,26075,158510,0.782622533418205
1269,26077,265066,0.6117122851686824
1270,26079,18038,0.7953532781667727
1271,26081,656955,0.3010821133036283
1272,26083,2116,0.6521323997453851
1273,26085,11853,0.8621896880967537
1274,26087,87607,0.6626352641629535
1275,26089,21761,0.5295989815404201
1276,26091,98451,0.6464035646085295
1277,26093,191995,0.7870782940802037
1278,26095,6229,0.9767663908338637
1279,26097,10799,0.9570337364735837
1280,26099,873972,0.4618077657542966
1281,26101,24558,0.8131763208147677
1282,26103,66699,0.8370464672183323
1283,26105,29144,0.5521960534691279
1284,26107,43453,0.9064290260980268
1285,26109,22780,0.4894971355824316
1286,26111,83156,0.7667091024824952
1287,26113,15118,0.7358370464672184
1288,26115,150500,0.7196053469127944
1289,26117,63888,0.7772119669000637
1290,26119,9328,0.9315722469764481
1291,26121,173566,0.5165499681731381
1292,26123,48980,0.4863144493952896
1293,26125,1257584,0.5859325270528326
1294,26127,26467,0.07733927434754934
1295,26129,20997,0.7880330999363463
1296,26131,5720,0.9592616168045831
1297,26133,23460,0.6018459579885423
1298,26135,8241,0.6327180140038192
1299,26137,24668,0.7329726288987906
1300,26139,291830,0.5436028007638447
1301,26141,12592,0.9245703373647358
1302,26143,24019,0.7762571610439211
1303,26145,190539,0.44939528962444303
1304,26147,159128,0.699236155315086
1305,26149,60964,0.3446849140674729
1306,26151,41170,0.8981540420114577
1307,26153,8094,0.9121578612348823
1308,26155,68122,0.7396562698917887
1309,26157,52245,0.7138765117759389
1310,26159,75677,0.5900700190961171
1311,26161,367601,0.5591979630808402
1312,26163,1749343,0.6661362189688097
1313,26165,33631,0.7472947167409294
1314,27001,15886,0.9159770846594526
1315,27003,356921,0.40515595162317
1316,27005,34423,0.7393380012730745
1317,27007,47188,0.6995544239338001
1318,27009,40889,0.4761298535964354
1319,27011,4991,0.5423297262889879
1320,27013,67653,0.17568427753023552
1321,27015,25008,0.611075747931254
1322,27017,35871,0.7062380649267982
1323,27019,105089,0.43125397835773394
1324,27021,29779,0.9194780394653087
1325,27023,11800,0.4143857415658816
1326,27025,56579,0.813812858052196
1327,27027,64222,0.39401654996817315
1328,27029,8818,0.681413112667091
1329,27031,5463,0.9567154678548695
1330,27033,11196,0.15754296626352643
1331,27035,65055,0.8558243157224698
1332,27037,429021,0.38096753660089117
1333,27039,20934,0.36250795671546787
1334,27041,38141,0.6702737110120942
1335,27043,13653,0.3952896244430299
1336,27045,21067,0.7132399745385105
1337,27047,30281,0.21801400381922342
1338,27049,46340,0.687778485041375
1339,27051,5972,0.22151495862507956
1340,27053,1265843,0.4201145767027371
1341,27055,18600,0.7027371101209421
1342,27057,21491,0.9188415022278803
1343,27059,40596,0.696053469127944
1344,27061,45130,0.8405474220241884
1345,27063,9846,0.41247612985359644
1346,27065,16337,0.9137492043284532
1347,27067,43199,0.3217695735200509
1348,27069,4298,0.8539147040101845
1349,27071,12229,0.5881604073838319
1350,27073,6623,0.8851050286441757
1351,27075,10641,0.8262253341820497
1352,27077,3740,0.9896562698917887
1353,27079,28887,0.36059834500318266
1354,27081,5639,0.13590070019096118
1355,27083,25474,0.14863144493952896
1356,27085,35893,0.6187141947803947
1357,27087,5527,0.6164863144493953
1358,27089,9336,0.7307447485677913
1359,27091,19683,0.3717377466581795
1360,27093,23222,0.7418841502227881
1361,27095,26277,0.8504137492043284
1362,27097,33386,0.7991725015913431
1363,27099,40062,0.09516231699554424
1364,27101,8194,0.10789306174411203
1365,27103,34274,0.33163590070019094
1366,27105,21629,0.03500954805856143
1367,27107,6375,0.6763208147676639
1368,27109,158293,0.33259070655633355
1369,27111,58746,0.7479312539783577
1370,27113,14119,0.5448758752387015
1371,27115,29579,0.5534691279439847
1372,27117,9126,0.051559516231699555
1373,27119,31364,0.76479949077021
1374,27121,11249,0.6664544875875239
1375,27123,550321,0.3029917250159134
1376,27125,4055,0.821769573520051
1377,27127,15170,0.7377466581795035
1378,27129,14548,0.668364099299809
1379,27131,66972,0.28930617441120304
1380,27133,9315,0.5334182049649905
1381,27135,15165,0.5413749204328453
1382,27137,199070,0.8427753023551878
1383,27139,149013,0.37937619350732016
1384,27141,97238,0.6518141311266709
1385,27143,14865,0.5149586250795671
1386,27145,161075,0.22056015276893698
1387,27147,36649,0.3647358370464672
1388,27149,9805,0.7428389560789306
1389,27151,9266,0.3736473583704647
1390,27153,24664,0.25811584977721197
1391,27155,3259,0.5856142584341184
1392,27157,21627,0.6288987905792489
1393,27159,13682,0.8602800763844685
1394,27161,18612,0.38128580521960537
1395,27163,262440,0.4955442393380013
1396,27165,10897,0.010502864417568428
1397,27167,6207,0.6569064290260981
1398,27169,50484,0.6295353278166773
1399,27171,138377,0.5633354551241248
1400,27173,9709,0.48376830044557606
1401,28001,30693,0.1578612348822406
1402,28003,36953,0.3971992361553151
1403,28005,12297,0.18045830681094843
1404,28007,18174,0.12921705919796309
1405,28009,8259,0.16168045830681094
1406,28011,30628,0.05792488860598345
1407,28013,14361,0.08879694462126034
1408,28015,9947,0.07415658816040738
1409,28017,17103,0.08943348185868873
1410,28019,8210,0.3488224061107575
1411,28021,8988,0.00732017823042648
1412,28023,15541,0.1394016549968173
1413,28025,19316,0.16263526416295354
1414,28027,22124,0.19159770846594526
1415,28029,28065,0.05060471037555697
1416,28031,18636,0.01718650541056652
1417,28033,184945,0.16804583068109485
1418,28035,74897,0.15531508593252705
1419,28037,7713,0.2313812858052196
1420,28039,24500,0.3061744112030554
1421,28041,13586,0.20146403564608528
1422,28043,20758,0.0054105665181413114
1423,28045,47632,0.5967536600891152
1424,28047,208080,0.3099936346276257
1425,28049,231840,0.1409929980903883
1426,28051,17010,0.030235518777848504
1427,28053,8064,0.023870146403564607
1428,28055,1327,0.1527689369828135
1429,28057,23390,0.35009548058561424
1430,28059,143617,0.4048376830044558
1431,28061,16383,0.09898154042011457
1432,28063,6990,0.037555697008274984
1433,28065,11128,0.2122851686823679
1434,28067,68098,0.17281985996180776
1435,28069,9742,0.17122851686823679
1436,28071,54019,0.17409293443666454
1437,28073,63343,0.20337364735837046
1438,28075,74125,0.33131763208147674
1439,28077,12586,0.06619987269255251
1440,28079,22786,0.0483768300445576
1441,28081,85436,0.3020369191597708
1442,28083,28183,0.06142584341183959
1443,28085,34153,0.13781031190324633
1444,28087,58595,0.269573520050923
1445,28089,106272,0.15022278803309994
1446,28091,24573,0.08561425843411839
1447,28093,35294,0.20560152768936982
1448,28095,35252,0.13621896880967538
1449,28097,9775,0.024824952259707194
1450,28099,29118,0.0366008911521324
1451,28101,21018,0.14831317632081475
1452,28103,10417,0.06301718650541056
1453,28105,49587,0.16709102482495225
1454,28107,34192,0.04328453214513049
1455,28109,55535,0.437937619350732
1456,28111,11973,0.21514958625079567
1457,28113,39288,0.12667091024824953
1458,28115,32174,0.06651814131126671
1459,28117,25126,0.3911521323997454
1460,28119,6792,0.0426479949077021
1461,28121,155271,0.2864417568427753
1462,28123,28124,0.08370464672183323
1463,28125,4321,0.041374920432845325
1464,28127,26658,0.0241884150222788
1465,28129,15916,0.12285168682367918
1466,28131,18336,0.3854232972628899
1467,28133,25110,0.011139401654996817
1468,28135,13809,0.014958625079567155
1469,28137,28321,0.042011457670273714
1470,28139,22015,0.38033099936346276
1471,28141,19383,0.2374283895607893
1472,28143,9632,0.11998726925525144
1473,28145,28815,0.20305537873965626
1474,28147,14286,0.018141311266709103
1475,28149,45381,0.1273074474856779
1476,28151,43909,0.039147040101845956
1477,28153,20183,0.031190324633991087
1478,28155,9689,0.2310630171865054
1479,28157,8630,0.24633991088478677
1480,28159,17955,0.0668364099299809
1481,28161,12108,0.07352005092297899
1482,28163,29690,0.09579885423297263
1483,29001,25343,0.5289624443029918
1484,29003,17712,0.7574793125397836
1485,29005,5143,0.8647358370464672
1486,29007,25388,0.5795671546785487
1487,29009,35789,0.3593252705283259
1488,29011,11754,0.39306174411203054
1489,29013,16172,0.9127943984723106
1490,29015,19443,0.7978994271164863
1491,29017,12133,0.4945894334818587
1492,29019,180463,0.4758115849777212
1493,29021,87364,0.3822406110757479
1494,29023,42478,0.5006365372374284
1495,29025,9020,0.8303628262253342
1496,29027,44743,0.8663271801400382
1497,29029,46305,0.7259707192870783
1498,29031,78871,0.32622533418204963
1499,29033,8679,0.22978994271164863
1500,29035,5982,0.8777848504137492
1501,29037,105780,0.6973265436028008
1502,29039,14349,0.854551241247613
1503,29041,7426,0.9274347549331636
1504,29043,88595,0.8192234245703374
1505,29045,6797,0.92488860598345
1506,29047,249948,0.7409293443666455
1507,29049,20387,0.7078294080203692
1508,29051,76745,0.7504774029280713
1509,29053,17709,0.6298535964353915
1510,29055,23920,0.8278166772756206
1511,29057,7561,0.9360280076384468
1512,29059,16878,0.7819859961807766
1513,29061,8278,0.8450031826861871
1514,29063,12547,0.7281985996180776
1515,29065,15573,0.8793761935073202
1516,29067,13185,0.6581795035009548
1517,29069,29131,0.428071292170592
1518,29071,103967,0.5665181413112667
1519,29073,14706,0.7577975811584978
1520,29075,6571,0.3058561425843412
1521,29077,293086,0.7234245703373647
1522,29079,9850,0.7851686823679185
1523,29081,8352,0.3443666454487588
1524,29083,21824,0.8618714194780395
1525,29085,9544,0.9735837046467218
1526,29087,4403,0.9462126034373011
1527,29089,10001,0.8739656269891789
1528,29091,40117,0.7730744748567792
1529,29093,10125,0.9713558243157224
1530,29095,703011,0.39465308720560155
1531,29097,121328,0.13558243157224698
1532,29099,225081,0.658497772119669
1533,29101,54062,0.302355187778485
1534,29103,3959,0.8364099299809039
1535,29105,35723,0.35200509229789945
1536,29107,32708,0.7463399108847868
1537,29109,38355,0.678230426479949
1538,29111,9776,0.9719923615531508
1539,29113,59013,0.7676639083386378
1540,29115,11920,0.7737110120942076
1541,29117,15227,0.630808402291534
1542,29119,22837,0.0060471037555697
1543,29121,15117,0.46912794398472313
1544,29123,12088,0.9455760661998727
1545,29125,8697,0.9124761298535964
1546,29127,28530,0.7030553787396563
1547,29129,3617,0.6591343093570974
1548,29131,25619,0.7791215786123489
1549,29133,13180,0.3236791852323361
1550,29135,16132,0.5687460216422661
1551,29137,8644,0.8956078930617442
1552,29139,11551,0.728835136855506
1553,29141,20627,0.7638446849140674
1554,29143,17076,0.307129217059198
1555,29145,58236,0.13271801400381922
1556,29147,22092,0.8746021642266073
1557,29149,10529,0.9131126670910248
1558,29151,13615,0.7867600254614895
1559,29153,9174,0.9490770210057289
1560,29155,15805,0.27243793761935076
1561,29157,19136,0.2542966263526416
1562,29159,42339,0.5155951623169955
1563,29161,44573,0.7902609802673456
1564,29163,18302,0.7415658816040739
1565,29165,104418,0.7918523233609166
1566,29167,32149,0.8876511775938892
1567,29169,52607,0.7310630171865055
1568,29171,4696,0.9267982176957352
1569,29173,10309,0.928071292170592
1570,29175,24748,0.866008911521324
1571,29177,23018,0.8822406110757479
1572,29179,6270,0.5136855506047103
1573,29181,13288,0.7823042647994908
1574,29183,402022,0.5553787396562699
1575,29185,9397,0.8319541693189052
1576,29186,17894,0.8287714831317632
1577,29187,67215,0.6740929344366645
1578,29189,994205,0.2001909611712285
1579,29195,22761,0.2447485677912158
1580,29197,4660,0.897199236155315
1581,29199,4902,0.875875238701464
1582,29201,38280,0.36982813494589434
1583,29203,8166,0.3548695098663272
1584,29205,5930,0.867600254614895
1585,29207,29025,0.48472310630171866
1586,29209,31952,0.7959898154042011
1587,29211,6089,0.054423933800127305
1588,29213,55928,0.5095480585614258
1589,29215,25398,0.8917886696371737
1590,29217,20563,0.6292170591979631
1591,29219,35649,0.6903246339910885
1592,29221,24730,0.8892425206874602
1593,29223,12873,0.9573520050922979
1594,29225,39592,0.7380649267982177
1595,29227,2013,0.9045194143857416
1596,29229,18289,0.48313176320814766
1597,29510,300576,0.2784850413749204
1598,30001,9453,0.8204964990451942
1599,30003,13319,0.17950350095480586
1600,30005,6681,0.9896562698917887
1601,30007,6237,0.7285168682367918
1602,30009,10725,0.4767663908338638
1603,30011,1252,0.9896562698917887
1604,30013,81366,0.9302991725015913
1605,30015,5635,0.9896562698917887
1606,30017,11402,0.486950986632718
1607,30019,1690,0.9896562698917887
1608,30021,8613,0.9105665181413113
1609,30023,9140,0.9423933800127308
1610,30025,2846,0.9038828771483132
1611,30027,11050,0.9770846594525779
